contractor_id,contractor_type,license_number,business_name,status_bucket
16126,Commercial,,,LA
28242,Commercial,,,LA
50540,Residential,,,LA
16119,Commercial,,,LA
52070,Residential,,,LA
10304,Commercial,,,LA
32640,Commercial,,,LA
50307,Residential,,,LA
52008,Residential,,,LA
35474,Commercial,,,LA
26168,Commercial,,,LA
11699,Commercial,,,LA
34004,Commercial,,,LA
54920,Residential,,,LA
16412,Commercial,,,LA
38729,Residential,,,LA
10532,Commercial,,,LA
16124,Commercial,,,LA
53205,Residential,,,LA
40384,Residential,,,LA
35299,Commercial,,,LA
20295,Commercial,,,LA
22092,Commercial,,,LA
31883,Commercial,,,LA
33407,Commercial,,,LA
32252,Commercial,,,LA
13895,Commercial,,,LA
38732,Residential,,,LA
18162,Commercial,,,LA
42662,Residential,,,LA
10846,Commercial,,,LA
9621,Commercial,,,LA
18065,Commercial,,,LA
35407,Commercial,,,LA
33391,Commercial,,,LA
25463,Commercial,,,LA
36077,Commercial,,,LA
23581,Commercial,,,LA
10747,Commercial,,,LA
25693,Commercial,,,LA
30670,Commercial,,,LA
33298,Commercial,,,LA
29005,Commercial,,,LA
54475,Residential,,,LA
16139,Commercial,,,LA
16140,Commercial,,,LA
29141,Commercial,,,LA
16144,Commercial,,,LA
34881,Commercial,,,LA
16148,Commercial,,,LA
32408,Commercial,,,LA
26765,Commercial,,,LA
38740,Residential,,,LA
34797,Commercial,,,LA
29163,Commercial,,,LA
54842,Residential,,,LA
55070,Residential,,,LA
24487,Commercial,,,LA
53391,Residential,,,LA
52715,Residential,,,LA
28909,Commercial,,,LA
26115,Commercial,,,LA
30931,Commercial,,,LA
16157,Commercial,,,LA
50882,Residential,,,LA
16159,Commercial,,,LA
50164,Residential,,,LA
38746,Residential,,,LA
33579,Commercial,,,LA
16162,Commercial,,,LA
31149,Commercial,,,LA
38749,Residential,,,LA
16165,Commercial,,,LA
52794,Residential,,,LA
20475,Commercial,,,LA
19761,Commercial,,,LA
16167,Commercial,,,LA
50299,Residential,,,LA
29038,Commercial,,,LA
35487,Commercial,,,LA
38890,Residential,,,LA
24389,Commercial,,,LA
25497,Commercial,,,LA
23814,Commercial,,,LA
34893,Commercial,,,LA
38764,Residential,,,LA
16172,Commercial,,,LA
29207,Commercial,,,LA
27910,Commercial,,,LA
47274,Residential,,,LA
54956,Residential,,,LA
44281,Residential,,,LA
38081,Residential,,,LA
51010,Residential,,,LA
33273,Residential,,,LA
33717,Residential,,,LA
33808,Residential,,,LA
50969,Residential,,,LA
54578,Residential,,,LA
39026,Residential,,,LA
51780,Residential,,,LA
49845,Residential,,,LA
51661,Residential,,,LA
49899,Residential,,,LA
51825,Residential,,,LA
16175,Commercial,,,LA
23007,Commercial,,,LA
24531,Commercial,,,LA
16179,Commercial,,,LA
28896,Commercial,,,LA
44966,Residential,,,LA
24795,Commercial,,,LA
53086,Residential,,,LA
35519,Commercial,,,LA
54109,Residential,,,LA
38785,Residential,,,LA
35325,Commercial,,,LA
38786,Residential,,,LA
35962,Commercial,,,LA
50053,Residential,,,LA
21923,Commercial,,,LA
31919,Commercial,,,LA
16188,Commercial,,,LA
16193,Commercial,,,LA
31648,Commercial,,,LA
31801,Commercial,,,LA
21563,Commercial,,,LA
16196,Commercial,,,LA
48999,Residential,,,LA
51068,Residential,,,LA
30173,Commercial,,,LA
52058,Residential,,,LA
52128,Residential,,,LA
16199,Commercial,,,LA
24797,Commercial,,,LA
38805,Residential,,,LA
43558,Residential,,,LA
38809,Residential,,,LA
16207,Commercial,,,LA
50977,Residential,,,LA
52093,Residential,,,LA
34583,Commercial,,,LA
53030,Residential,,,LA
9382,Commercial,,,LA
23102,Commercial,,,LA
16208,Commercial,,,LA
52412,Residential,,,LA
39620,Residential,,,LA
33164,Commercial,,,LA
35110,Commercial,,,LA
33318,Commercial,,,LA
41505,Residential,,,LA
32963,Commercial,,,LA
33444,Commercial,,,LA
20335,Commercial,,,LA
16212,Commercial,,,LA
30507,Commercial,,,LA
36346,Commercial,,,LA
33398,Commercial,,,LA
19762,Commercial,,,LA
29117,Commercial,,,LA
16216,Commercial,,,LA
16218,Commercial,,,LA
22758,Commercial,,,LA
33632,Commercial,,,LA
16221,Commercial,,,LA
32238,Commercial,,,LA
28250,Commercial,,,LA
51348,Residential,,,LA
44140,Residential,,,LA
50042,Residential,,,LA
30910,Commercial,,,LA
52114,Residential,,,LA
22002,Commercial,,,LA
35013,Commercial,,,LA
49727,Residential,,,LA
34541,Commercial,,,LA
16234,Commercial,,,LA
25521,Commercial,,,LA
35046,Commercial,,,LA
36420,Commercial,,,LA
35687,Commercial,,,LA
31163,Commercial,,,LA
16238,Commercial,,,LA
31171,Commercial,,,LA
34690,Commercial,,,LA
34957,Commercial,,,LA
55146,Residential,,,LA
54306,Residential,,,LA
52054,Residential,,,LA
51211,Residential,,,LA
48418,Residential,,,LA
49714,Residential,,,LA
48628,Residential,,,LA
52609,Residential,,,LA
50410,Residential,,,LA
51355,Residential,,,LA
31823,Commercial,,,LA
30864,Commercial,,,LA
32672,Commercial,,,LA
19262,Commercial,,,LA
26566,Commercial,,,LA
55171,Residential,,,LA
16242,Commercial,,,LA
52468,Residential,,,LA
38845,Residential,,,LA
32677,Commercial,,,LA
16247,Commercial,,,LA
28638,Commercial,,,LA
38856,Residential,,,LA
16251,Commercial,,,LA
16255,Commercial,,,LA
54818,Residential,,,LA
36393,Commercial,,,LA
38863,Residential,,,LA
38864,Residential,,,LA
38867,Residential,,,LA
16257,Commercial,,,LA
50470,Residential,,,LA
51292,Residential,,,LA
31168,Commercial,,,LA
30235,Commercial,,,LA
26014,Commercial,,,LA
38870,Residential,,,LA
32767,Commercial,,,LA
43228,Residential,,,LA
52167,Residential,,,LA
54266,Residential,,,LA
52678,Residential,,,LA
49627,Residential,,,LA
16267,Commercial,,,LA
31227,Commercial,,,LA
30252,Commercial,,,LA
41286,Residential,,,LA
28380,Commercial,,,LA
25059,Commercial,,,LA
34436,Commercial,,,LA
49339,Residential,,,LA
16272,Commercial,,,LA
32982,Commercial,,,LA
16274,Commercial,,,LA
34068,Commercial,,,LA
20466,Commercial,,,LA
35025,Commercial,,,LA
51816,Residential,,,LA
35494,Commercial,,,LA
31257,Commercial,,,LA
30449,Commercial,,,LA
54775,Residential,,,LA
53552,Residential,,,LA
54600,Residential,,,LA
36153,Commercial,,,LA
31446,Commercial,,,LA
35911,Commercial,,,LA
44266,Residential,,,LA
24684,Commercial,,,LA
30309,Commercial,,,LA
33576,Commercial,,,LA
54030,Residential,,,LA
48828,Residential,,,LA
50314,Residential,,,LA
42056,Residential,,,LA
32940,Commercial,,,LA
18832,Commercial,,,LA
34043,Commercial,,,LA
38894,Residential,,,LA
16290,Commercial,,,LA
34426,Commercial,,,LA
36187,Commercial,,,LA
52329,Residential,,,LA
51546,Residential,,,LA
41762,Residential,,,LA
51869,Residential,,,LA
47216,Residential,,,LA
32468,Commercial,,,LA
18833,Commercial,,,LA
53132,Residential,,,LA
34495,Commercial,,,LA
54889,Residential,,,LA
36154,Commercial,,,LA
16295,Commercial,,,LA
16296,Commercial,,,LA
53538,Residential,,,LA
48984,Residential,,,LA
31294,Commercial,,,LA
35359,Commercial,,,LA
33453,Commercial,,,LA
31299,Commercial,,,LA
52504,Residential,,,LA
49926,Residential,,,LA
49824,Residential,,,LA
54116,Residential,,,LA
38904,Residential,,,LA
47508,Residential,,,LA
20856,Commercial,,,LA
54748,Residential,,,LA
33671,Commercial,,,LA
16304,Commercial,,,LA
33304,Commercial,,,LA
35873,Commercial,,,LA
34724,Commercial,,,LA
34518,Commercial,,,LA
54854,Residential,,,LA
16306,Commercial,,,LA
24930,Commercial,,,LA
26097,Commercial,,,LA
33468,Commercial,,,LA
32835,Commercial,,,LA
49397,Residential,,,LA
16307,Commercial,,,LA
52079,Residential,,,LA
43477,Residential,,,LA
24676,Commercial,,,LA
19763,Commercial,,,LA
49919,Residential,,,LA
16308,Commercial,,,LA
35248,Commercial,,,LA
53110,Residential,,,LA
53393,Residential,,,LA
33774,Commercial,,,LA
54964,Residential,,,LA
54166,Residential,,,LA
16310,Commercial,,,LA
32579,Commercial,,,LA
20500,Commercial,,,LA
42429,Residential,,,LA
32670,Commercial,,,LA
28787,Commercial,,,LA
16317,Commercial,,,LA
26812,Commercial,,,LA
21075,Commercial,,,LA
50366,Residential,,,LA
34115,Commercial,,,LA
54292,Residential,,,LA
44175,Residential,,,LA
35021,Commercial,,,LA
54066,Residential,,,LA
36014,Commercial,,,LA
32720,Commercial,,,LA
38919,Residential,,,LA
53011,Residential,,,LA
51628,Residential,,,LA
16321,Commercial,,,LA
41715,Residential,,,LA
50249,Residential,,,LA
43152,Residential,,,LA
30049,Commercial,,,LA
51513,Residential,,,LA
32462,Commercial,,,LA
16326,Commercial,,,LA
16327,Commercial,,,LA
54855,Residential,,,LA
31829,Commercial,,,LA
36451,Commercial,,,LA
38925,Residential,,,LA
24977,Commercial,,,LA
52429,Residential,,,LA
34456,Commercial,,,LA
20141,Commercial,,,LA
34222,Residential,,,LA
52089,Residential,,,LA
43180,Residential,,,LA
51334,Residential,,,LA
12717,Commercial,,,LA
42443,Residential,,,LA
51187,Residential,,,LA
51182,Residential,,,LA
48300,Residential,,,LA
15955,Commercial,,,LA
54947,Residential,,,LA
16935,Commercial,,,LA
39644,Residential,,,LA
30065,Commercial,,,LA
20427,Commercial,,,LA
34092,Commercial,,,LA
34067,Commercial,,,LA
16334,Commercial,,,LA
48492,Residential,,,LA
52240,Residential,,,LA
53040,Residential,,,LA
50778,Residential,,,LA
50253,Residential,,,LA
50374,Residential,,,LA
38938,Residential,,,LA
38947,Residential,,,LA
26768,Commercial,,,LA
50635,Residential,,,LA
20280,Commercial,,,LA
52537,Residential,,,LA
44024,Residential,,,LA
16798,Commercial,,,LA
49697,Residential,,,LA
50751,Residential,,,LA
43972,Residential,,,LA
38953,Residential,,,LA
50675,Residential,,,LA
50963,Residential,,,LA
52868,Residential,,,LA
52620,Residential,,,LA
52867,Residential,,,LA
52889,Residential,,,LA
16340,Commercial,,,LA
16341,Commercial,,,LA
42466,Residential,,,LA
35128,Commercial,,,LA
16342,Commercial,,,LA
54139,Residential,,,LA
35442,Commercial,,,LA
47372,Residential,,,LA
35961,Commercial,,,LA
52287,Residential,,,LA
35113,Commercial,,,LA
43528,Residential,,,LA
53478,Residential,,,LA
54094,Residential,,,LA
54368,Residential,,,LA
41426,Residential,,,LA
54499,Residential,,,LA
18835,Commercial,,,LA
32349,Commercial,,,LA
16345,Commercial,,,LA
30085,Commercial,,,LA
52155,Residential,,,LA
50759,Residential,,,LA
30336,Commercial,,,LA
20605,Commercial,,,LA
38967,Residential,,,LA
30176,Commercial,,,LA
21143,Commercial,,,LA
33585,Commercial,,,LA
51415,Residential,,,LA
54191,Residential,,,LA
34854,Commercial,,,LA
30827,Commercial,,,LA
21230,Commercial,,,LA
35571,Commercial,,,LA
16358,Commercial,,,LA
36319,Commercial,,,LA
23792,Commercial,,,LA
34790,Commercial,,,LA
16363,Commercial,,,LA
47155,Residential,,,LA
35256,Commercial,,,LA
25938,Commercial,,,LA
31284,Commercial,,,LA
35608,Commercial,,,LA
36175,Commercial,,,LA
53977,Residential,,,LA
28968,Commercial,,,LA
30970,Commercial,,,LA
16369,Commercial,,,LA
16372,Commercial,,,LA
19948,Commercial,,,LA
19570,Commercial,,,LA
33293,Commercial,,,LA
38988,Residential,,,LA
16376,Commercial,,,LA
26198,Commercial,,,LA
25380,Commercial,,,LA
49165,Residential,,,LA
16377,Commercial,,,LA
32734,Commercial,,,LA
47245,Residential,,,LA
22014,Commercial,,,LA
47211,Residential,,,LA
18657,Commercial,,,LA
16381,Commercial,,,LA
33194,Commercial,,,LA
52252,Residential,,,LA
34575,Commercial,,,LA
32882,Commercial,,,LA
34509,Commercial,,,LA
25340,Commercial,,,LA
36009,Commercial,,,LA
52359,Residential,,,LA
34288,Commercial,,,LA
36247,Commercial,,,LA
32598,Commercial,,,LA
16386,Commercial,,,LA
32687,Commercial,,,LA
26649,Commercial,,,LA
43204,Residential,,,LA
52471,Residential,,,LA
10041,Commercial,,,LA
52689,Residential,,,LA
32857,Commercial,,,LA
30668,Commercial,,,LA
53081,Residential,,,LA
34502,Commercial,,,LA
53069,Residential,,,LA
23662,Commercial,,,LA
31844,Commercial,,,LA
16391,Commercial,,,LA
43190,Residential,,,LA
51562,Residential,,,LA
33033,Residential,,,LA
51735,Residential,,,LA
50642,Residential,,,LA
51720,Residential,,,LA
34763,Residential,,,LA
53968,Residential,,,LA
50910,Residential,,,LA
38169,Residential,,,LA
52594,Residential,,,LA
52680,Residential,,,LA
50379,Residential,,,LA
50035,Residential,,,LA
50152,Residential,,,LA
49885,Residential,,,LA
51163,Residential,,,LA
52737,Residential,,,LA
28742,Commercial,,,LA
54792,Residential,,,LA
44498,Residential,,,LA
50981,Residential,,,LA
48312,Residential,,,LA
28826,Commercial,,,LA
52874,Residential,,,LA
50462,Residential,,,LA
50988,Residential,,,LA
31584,Commercial,,,LA
52439,Residential,,,LA
49228,Residential,,,LA
51241,Residential,,,LA
31505,Commercial,,,LA
16394,Commercial,,,LA
20189,Commercial,,,LA
16406,Commercial,,,LA
50163,Residential,,,LA
42541,Residential,,,LA
50217,Residential,,,LA
23196,Commercial,,,LA
39010,Residential,,,LA
35532,Commercial,,,LA
29899,Commercial,,,LA
24699,Commercial,,,LA
42269,Residential,,,LA
31690,Commercial,,,LA
21161,Commercial,,,LA
16417,Commercial,,,LA
39031,Residential,,,LA
53746,Residential,,,LA
16418,Commercial,,,LA
16421,Commercial,,,LA
33545,Commercial,,,LA
52753,Residential,,,LA
52037,Residential,,,LA
16422,Commercial,,,LA
33923,Commercial,,,LA
39040,Residential,,,LA
39046,Residential,,,LA
22531,Commercial,,,LA
52901,Residential,,,LA
22199,Commercial,,,LA
10529,Commercial,,,LA
35978,Commercial,,,LA
53509,Residential,,,LA
34100,Commercial,,,LA
34768,Commercial,,,LA
50853,Residential,,,LA
16433,Commercial,,,LA
16434,Commercial,,,LA
31654,Commercial,,,LA
49984,Residential,,,LA
16437,Commercial,,,LA
51808,Residential,,,LA
36160,Commercial,,,LA
16439,Commercial,,,LA
47316,Residential,,,LA
51679,Residential,,,LA
39065,Residential,,,LA
51730,Residential,,,LA
51949,Residential,,,LA
50544,Residential,,,LA
51471,Residential,,,LA
52523,Residential,,,LA
50812,Residential,,,LA
25237,Commercial,,,LA
51207,Residential,,,LA
16444,Commercial,,,LA
38748,Residential,,,LA
50855,Residential,,,LA
50590,Residential,,,LA
50982,Residential,,,LA
37704,Residential,,,LA
42424,Residential,,,LA
51128,Residential,,,LA
16445,Commercial,,,LA
16447,Commercial,,,LA
28128,Commercial,,,LA
54558,Residential,,,LA
49998,Residential,,,LA
24405,Commercial,,,LA
36327,Commercial,,,LA
34038,Commercial,,,LA
30407,Commercial,,,LA
53188,Residential,,,LA
24773,Commercial,,,LA
23355,Commercial,,,LA
47358,Residential,,,LA
43252,Residential,,,LA
39651,Residential,,,LA
14343,Commercial,,,LA
51534,Residential,,,LA
20362,Commercial,,,LA
51743,Residential,,,LA
48703,Residential,,,LA
12484,Commercial,,,LA
31853,Commercial,,,LA
54269,Residential,,,LA
34006,Commercial,,,LA
49877,Residential,,,LA
44447,Residential,,,LA
49835,Residential,,,LA
28115,Commercial,,,LA
50521,Residential,,,LA
32675,Commercial,,,LA
52379,Residential,,,LA
54106,Residential,,,LA
54760,Residential,,,LA
32577,Commercial,,,LA
33008,Commercial,,,LA
20965,Commercial,,,LA
54998,Residential,,,LA
26424,Commercial,,,LA
16462,Commercial,,,LA
33751,Commercial,,,LA
29028,Commercial,,,LA
21176,Commercial,,,LA
53055,Residential,,,LA
54893,Residential,,,LA
54242,Residential,,,LA
52463,Residential,,,LA
31837,Commercial,,,LA
43943,Residential,,,LA
32532,Commercial,,,LA
51925,Residential,,,LA
50777,Residential,,,LA
33804,Commercial,,,LA
52470,Residential,,,LA
16467,Commercial,,,LA
35262,Commercial,,,LA
34852,Commercial,,,LA
51243,Residential,,,LA
52648,Residential,,,LA
39112,Residential,,,LA
42485,Residential,,,LA
52565,Residential,,,LA
54062,Residential,,,LA
49423,Residential,,,LA
13749,Commercial,,,LA
54761,Residential,,,LA
35960,Commercial,,,LA
39113,Residential,,,LA
39117,Residential,,,LA
32639,Commercial,,,LA
30774,Commercial,,,LA
16480,Commercial,,,LA
49030,Residential,,,LA
50681,Residential,,,LA
16483,Commercial,,,LA
39131,Residential,,,LA
35712,Commercial,,,LA
35050,Commercial,,,LA
53250,Residential,,,LA
22358,Commercial,,,LA
18651,Commercial,,,LA
54677,Residential,,,LA
39135,Residential,,,LA
16484,Commercial,,,LA
16486,Commercial,,,LA
9757,Commercial,,,LA
11148,Commercial,,,LA
16490,Commercial,,,LA
33924,Commercial,,,LA
49692,Residential,,,LA
15514,Commercial,,,LA
50283,Residential,,,LA
23137,Commercial,,,LA
48244,Residential,,,LA
34665,Commercial,,,LA
22343,Commercial,,,LA
34590,Commercial,,,LA
53555,Residential,,,LA
33678,Commercial,,,LA
29887,Commercial,,,LA
36007,Commercial,,,LA
24241,Commercial,,,LA
50122,Residential,,,LA
22618,Commercial,,,LA
36228,Commercial,,,LA
20855,Commercial,,,LA
31975,Commercial,,,LA
16498,Commercial,,,LA
35696,Commercial,,,LA
44094,Residential,,,LA
16500,Commercial,,,LA
23015,Commercial,,,LA
35616,Commercial,,,LA
35266,Commercial,,,LA
36343,Commercial,,,LA
54092,Residential,,,LA
35628,Commercial,,,LA
24650,Commercial,,,LA
43072,Residential,,,LA
51315,Residential,,,LA
16511,Commercial,,,LA
16512,Commercial,,,LA
39155,Residential,,,LA
32101,Commercial,,,LA
19949,Commercial,,,LA
50659,Residential,,,LA
41465,Residential,,,LA
54573,Residential,,,LA
54282,Residential,,,LA
50732,Residential,,,LA
50357,Residential,,,LA
39172,Residential,,,LA
16514,Commercial,,,LA
35466,Commercial,,,LA
48814,Residential,,,LA
54275,Residential,,,LA
53462,Residential,,,LA
30536,Commercial,,,LA
51593,Residential,,,LA
33844,Commercial,,,LA
51317,Residential,,,LA
35918,Commercial,,,LA
36455,Commercial,,,LA
48260,Residential,,,LA
25075,Commercial,,,LA
28877,Commercial,,,LA
39180,Residential,,,LA
51061,Residential,,,LA
19401,Commercial,,,LA
19574,Commercial,,,LA
33237,Commercial,,,LA
49889,Residential,,,LA
51815,Residential,,,LA
16525,Commercial,,,LA
31405,Commercial,,,LA
24838,Commercial,,,LA
48920,Residential,,,LA
33731,Commercial,,,LA
31050,Commercial,,,LA
22620,Commercial,,,LA
16529,Commercial,,,LA
12382,Commercial,,,LA
22640,Commercial,,,LA
21077,Commercial,,,LA
50220,Residential,,,LA
28527,Commercial,,,LA
32523,Commercial,,,LA
36032,Commercial,,,LA
16535,Commercial,,,LA
24373,Commercial,,,LA
50364,Residential,,,LA
54601,Residential,,,LA
16538,Commercial,,,LA
16541,Commercial,,,LA
37397,Residential,,,LA
36062,Commercial,,,LA
39195,Residential,,,LA
39196,Residential,,,LA
16549,Commercial,,,LA
21651,Commercial,,,LA
51775,Residential,,,LA
51547,Residential,,,LA
48514,Residential,,,LA
26772,Commercial,,,LA
49978,Residential,,,LA
20662,Commercial,,,LA
30018,Commercial,,,LA
54690,Residential,,,LA
28821,Commercial,,,LA
49822,Residential,,,LA
54773,Residential,,,LA
53698,Residential,,,LA
34795,Commercial,,,LA
52584,Residential,,,LA
34227,Commercial,,,LA
34612,Commercial,,,LA
36120,Commercial,,,LA
36508,Commercial,,,LA
34459,Commercial,,,LA
55090,Residential,,,LA
16565,Commercial,,,LA
35524,Commercial,,,LA
16560,Commercial,,,LA
14255,Commercial,,,LA
19235,Commercial,,,LA
50485,Residential,,,LA
22387,Commercial,,,LA
18990,Commercial,,,LA
36378,Commercial,,,LA
53218,Residential,,,LA
30838,Commercial,,,LA
19576,Commercial,,,LA
26058,Commercial,,,LA
16572,Commercial,,,LA
24301,Commercial,,,LA
19402,Commercial,,,LA
39201,Residential,,,LA
28782,Commercial,,,LA
47583,Residential,,,LA
47128,Residential,,,LA
44191,Residential,,,LA
34241,Commercial,,,LA
53244,Residential,,,LA
54923,Residential,,,LA
21433,Commercial,,,LA
22296,Commercial,,,LA
35265,Commercial,,,LA
31934,Commercial,,,LA
35551,Commercial,,,LA
52010,Residential,,,LA
33257,Commercial,,,LA
52056,Residential,,,LA
49191,Residential,,,LA
50085,Residential,,,LA
39216,Residential,,,LA
50869,Residential,,,LA
31738,Commercial,,,LA
39827,Residential,,,LA
16585,Commercial,,,LA
51378,Residential,,,LA
51222,Residential,,,LA
32617,Commercial,,,LA
51676,Residential,,,LA
49417,Residential,,,LA
51777,Residential,,,LA
52411,Residential,,,LA
31453,Commercial,,,LA
11667,Commercial,,,LA
51357,Residential,,,LA
53252,Residential,,,LA
34491,Commercial,,,LA
51055,Residential,,,LA
24951,Commercial,,,LA
36995,Residential,,,LA
41534,Residential,,,LA
50722,Residential,,,LA
28747,Commercial,,,LA
48379,Residential,,,LA
51675,Residential,,,LA
16596,Commercial,,,LA
16592,Commercial,,,LA
16594,Commercial,,,LA
39226,Residential,,,LA
39234,Residential,,,LA
16597,Commercial,,,LA
53382,Residential,,,LA
26067,Commercial,,,LA
52235,Residential,,,LA
54347,Residential,,,LA
31495,Commercial,,,LA
51594,Residential,,,LA
28627,Commercial,,,LA
51510,Residential,,,LA
35892,Commercial,,,LA
19765,Commercial,,,LA
33932,Commercial,,,LA
53632,Residential,,,LA
16605,Commercial,,,LA
23440,Commercial,,,LA
26796,Commercial,,,LA
44825,Residential,,,LA
35447,Commercial,,,LA
33940,Commercial,,,LA
32107,Commercial,,,LA
32256,Commercial,,,LA
19941,Commercial,,,LA
25244,Commercial,,,LA
50176,Residential,,,LA
22780,Commercial,,,LA
39278,Residential,,,LA
51874,Residential,,,LA
16621,Commercial,,,LA
16622,Commercial,,,LA
16624,Commercial,,,LA
51840,Residential,,,LA
52522,Residential,,,LA
48742,Residential,,,LA
54450,Residential,,,LA
22744,Commercial,,,LA
24587,Commercial,,,LA
19439,Commercial,,,LA
20143,Commercial,,,LA
16630,Commercial,,,LA
16631,Commercial,,,LA
24178,Commercial,,,LA
54289,Residential,,,LA
21719,Commercial,,,LA
36076,Commercial,,,LA
30571,Commercial,,,LA
30041,Commercial,,,LA
16638,Commercial,,,LA
24249,Commercial,,,LA
33568,Commercial,,,LA
16639,Commercial,,,LA
49411,Residential,,,LA
39303,Residential,,,LA
16642,Commercial,,,LA
23392,Commercial,,,LA
28722,Commercial,,,LA
33794,Commercial,,,LA
31828,Commercial,,,LA
18685,Commercial,,,LA
16643,Commercial,,,LA
34522,Commercial,,,LA
19767,Commercial,,,LA
